Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;сумма
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5303;110; 583 330,00 
16/01/24 16:13;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;412;1; 412,00 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;300; 804,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;5; 36 000,00 
16/01/24 16:13;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11011,01;3; 33 033,03 
16/01/24 16:13;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;615;30; 18 450,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;1; 7 200,00 
16/01/24 16:13;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;558;2; 1 116,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;22; 158 400,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;398;12; 4 776,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;395;29; 11 455,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;395;30; 11 850,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;395;38; 15 010,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;395;5; 1 975,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;390;13; 5 070,00 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;370,03;1; 370,03 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;370,02;33; 12 210,66 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;370,01;79; 29 230,79 
16/01/24 16:13;UZ7045280003 JIPL;<Jizzaxplastmassa>AJ;Простыеакции;STK;G1;3398;1; 3 398,00 
16/01/24 16:13;UZ7045280003 JIPL;<Jizzaxplastmassa>AJ;Простыеакции;STK;G1;3398,99;1; 3 398,99 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;313; 838,84 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;22; 158 400,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;11; 79 200,00 
16/01/24 16:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;1; 1,23 
16/01/24 16:13;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;4970;18; 89 460,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;6; 43 200,00 
16/01/24 16:13;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,41;41; 3 255,81 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;22; 158 400,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5495;1; 5 495,00 
16/01/24 16:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;2000; 2 480,00 
16/01/24 16:13;UZ7023190000 OHDN;<Ohangarondon>AJ;Простыеакции;STK;G1;7200;11; 79 200,00 
16/01/24 16:13;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;114,21;50; 5 710,50 
16/01/24 16:13;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;35,5;1; 35,50 
16/01/24 16:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;430;20; 8 600,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5494,99;2; 10 989,98 
16/01/24 16:13;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1801;1; 1 801,00 
16/01/24 16:13;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;431;1; 431,00 
16/01/24 16:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;1205; 1 482,15 
16/01/24 16:13;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6601;125; 825 125,00 
16/01/24 16:13;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9000;1; 9 000,00 
16/01/24 16:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,5;1; 60,50 
16/01/24 16:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,5;40; 2 420,00 
16/01/24 16:13;UZ7022100000 KSCM;<Quvasoycement>AJ;Простыеакции;STK;G1;190000;1; 190 000,00 
16/01/24 16:13;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;110,01;30; 3 300,30 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;374; 1 002,32 
16/01/24 16:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,25;1; 1,25 
16/01/24 16:13;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,16;977; 3 087,32 
16/01/24 16:13;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,16;2023; 6 392,68 
16/01/24 16:13;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;60000; 600,00 
16/01/24 16:13;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;1000; 3 440,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5304;1; 5 304,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5303;99; 524 997,00 
16/01/24 16:13;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,16;30; 94,80 
16/01/24 16:13;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,16;23; 72,68 
16/01/24 16:13;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;615;20; 12 300,00 
16/01/24 16:13;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;114,02;3; 342,06 
16/01/24 16:13;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;114,01;12; 1 368,12 
16/01/24 16:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;4689; 5 767,47 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;1; 2 700,00 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;1000; 2 700 000,00 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;2000; 5 400 000,00 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;3; 8 100,00 
16/01/24 16:13;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1439,99;35; 50 399,65 
16/01/24 16:13;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1855,01;20; 37 100,20 
16/01/24 16:13;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1873;1; 1 873,00 
16/01/24 16:13;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1899;4; 7 596,00 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700,02;11; 29 700,22 
16/01/24 16:13;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700,02;286; 772 205,72 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350,01;19; 101 650,19 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350;2; 10 700,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5303,01;2; 10 606,02 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5303;2; 10 606,00 
16/01/24 16:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5303;25; 132 575,00 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6100;61; 372 100,00 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6051;17; 102 867,00 
16/01/24 16:13;UZ7003040001 UZMT;<UzAutoMotors>AJ;Простыеакции;STK;G1;68709;1; 68 709,00 
16/01/24 16:13;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1855,01;3; 5 565,03 
16/01/24 16:13;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6601;2; 13 202,00 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6198,99;5; 30 994,95 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199,99;12; 74 399,88 
16/01/24 16:13;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;980;1; 980,00 
16/01/24 16:13;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;610;70; 42 700,00 
16/01/24 16:13;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;600,01;3; 1 800,03 
16/01/24 16:13;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,66;5; 183,30 
16/01/24 16:13;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,66;995; 36 476,70 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6100;1; 6 100,00 
16/01/24 16:13;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;86;3; 258,00 
16/01/24 16:13;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,05;7; 595,35 
16/01/24 16:13;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;10000; 100 000,00 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,58;38; 98,04 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,57;77; 197,89 
16/01/24 16:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,57;310; 796,70 
16/01/24 16:13;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;590;2; 1 180,00 
16/01/24 16:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6198;1; 6 198,00 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5355;10; 53 550,00 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350,01;1; 5 350,01 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;2; 1 035,00 
16/01/24 16:12;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,58;1; 2,58 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;1; 1,23 
16/01/24 16:12;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1873;4; 7 492,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;431;1; 431,00 
16/01/24 16:12;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,58;1; 2,58 
16/01/24 16:12;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;590;1; 590,00 
16/01/24 16:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1812;1; 1 812,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2715;10; 27 150,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730;800; 2 184 000,00 
16/01/24 16:12;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;58,99;37; 2 182,63 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2710;4000; 10 840 000,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2711;362; 981 382,00 
16/01/24 16:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806,01;5; 9 030,05 
16/01/24 16:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,22;3; 228,66 
16/01/24 16:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,21;23; 1 752,83 
16/01/24 16:12;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11500;1; 11 500,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730,01;2; 5 460,02 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730,01;21; 57 330,21 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730;3; 8 190,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730;1; 2 730,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2730;1; 2 730,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2710,05;1; 2 710,05 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2763,01;5; 13 815,05 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2763;33; 91 179,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2762,01;6; 16 572,06 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2762;100; 276 200,00 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,26;20000; 25 200,00 
16/01/24 16:12;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2555;1; 2 555,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;1; 3,44 
16/01/24 16:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;2000; 40,00 
16/01/24 16:12;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;412;3; 1 236,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2766;4000; 11 064 000,00 
16/01/24 16:12;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1873;2; 3 746,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;1; 3,44 
16/01/24 16:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;105,01;30; 3 150,30 
16/01/24 16:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;105;8; 840,00 
16/01/24 16:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;103;62; 6 386,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;300; 1 032,00 
16/01/24 16:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1500000; 30 000,00 
16/01/24 16:12;UZ7047650005 ABKZ;<Andijonbiokimyozavodi>AJ;Простыеакции;STK;G1;14399,2;1; 14 399,20 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350,01;1; 5 350,01 
16/01/24 16:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1941,99;1; 1 941,99 
16/01/24 16:12;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;590;20; 11 800,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;5; 17,20 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350,01;1; 5 350,01 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;15; 51,60 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1440;100; 144 000,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1440;2700; 3 888 000,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;40; 137,60 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1448,99;335; 485 411,65 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1435;680; 975 800,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1430;1000; 1 430 000,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1429,99;613; 876 583,87 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1429,98;528; 755 029,44 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,26;10000; 12 600,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517;10; 5 170,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1429,9;10; 14 299,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1429;500; 714 500,00 
16/01/24 16:12;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6198;1; 6 198,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;500; 1 720,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;50; 172,00 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;300; 1 032,00 
16/01/24 16:12;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;241,99;1; 241,99 
16/01/24 16:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;5456; 54,56 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,94;1; 24 999,94 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,94;1; 24 999,94 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,92;3; 74 999,76 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,91;3; 74 999,73 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,9;3; 74 999,70 
16/01/24 16:12;UZ7023760000 SANE;<Sarbon-Neftegaz>AJ;Простыеакции;STK;G1;9719;1; 9 719,00 
16/01/24 16:12;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;8999,01;7; 62 993,07 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;900; 3 096,00 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,88;3; 74 999,64 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,86;1; 24 999,86 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,86;1; 24 999,86 
16/01/24 16:12;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;24999,86;1; 24 999,86 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,43;1586; 5 439,98 
16/01/24 16:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;1914; 6 584,16 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,98;310; 160 573,80 
16/01/24 16:12;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;10200;2; 20 400,00 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5495;10; 54 950,00 
16/01/24 16:12;UZ705226K017 UZIRP;<O'zbekko'mir>AJ;Прив.акции;STK;G1;8049;1; 8 049,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2770;4000; 11 080 000,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2790;2000; 5 580 000,00 
16/01/24 16:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2800;1500; 4 200 000,00 
16/01/24 16:12;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;58,99;88; 5 191,12 
16/01/24 16:12;UZ702662K016 FAYMP;<Farg'onayog'-moy>AJ;Прив.акции;STK;G1;20997;1; 20 997,00 
16/01/24 16:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5495;2; 10 990,00 
16/01/24 16:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1941,99;1; 1 941,99 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,25;5; 6,25 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,26;20; 25,20 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;450;232; 104 400,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;493;10; 4 930,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;493,5;492; 242 802,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;495;5; 2 475,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;499,9;330; 164 967,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;499,99;34; 16 999,66 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;4; 2 000,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;23; 11 500,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;4; 2 000,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;23; 11 500,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;511;77; 39 347,00 
16/01/24 16:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,98;136; 70 445,28 
16/01/24 16:12;UZ7001990009 QAPI;<QashPi>AJ;Простыеакции;STK;G1;840;1; 840,00 
16/01/24 16:12;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,85;273; 15 793,05 
16/01/24 16:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1805;36; 64 980,00 
16/01/24 16:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6798;3; 20 394,00 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;2; 2,42 
16/01/24 16:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;1; 1,21 
16/01/24 16:12;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;970;1; 970,00 
16/01/24 16:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1811;1; 1 811,00 
16/01/24 16:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1811;1; 1 811,00 
16/01/24 16:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1000; 20,00 
16/01/24 16:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1429;1; 1 429,00 
